t,S(t),C(t),A_spiral(t),E(t),L(t),cpu_step(t),effort(t),An_mean(t),fn_mean(t),variance_d2S,fluidity,entropy_S,mean_abs_error,mean_high_effort,d_effort_dt,t_retour,max_median_ratio,continuous_resilience,adaptive_resilience,temporal_coherence,tau_S,tau_gamma,tau_C,effort_status,phi,En_mean(t),On_mean(t),gamma,gamma_mean(t),G_arch_used,In_mean(t),best_pair_gamma,best_pair_G,best_pair_score,tau_A_mean,tau_f_mean,decorrelation_time,autocorr_tau,std_S
39.400000000000006,0.0013739398903657414,0.9979628695347444,-0.00030950225557818065,0.02922869101020383,8,0.00014044170000002688,0.04907030764391537,0.029031280424799622,2.133611233330464,4.679734965062814e-08,0.9933071490668262,0.7146611504166396,0.009749085183457783,6.272939592102974,0.022573178993580134,0,17.865482898504784,0.8390076718087024,1.0,0.8538510340307391,1.5,0.30000000000000004,8.4,transitoire,1.618,0.007778154598330332,0.005554462678198256,0.4000000000000003,0.40253285374313236,resonance,0.1,0.4,spiral_log,4.714285714285714,0.5374581216609524,0.3989032349839138,1.5,2.7807765510461087,1.9264407554478112e-05
39.5,0.0013858350442111165,0.9979938942277123,-0.0003104844437712181,0.029248935891030475,8,0.00013775840000000982,0.04796189160503002,0.02905234994110061,2.1402561662225383,4.709975685404713e-08,0.9933071490667688,0.7150680421727463,0.009701511766514053,6.196726178901761,-0.011084160388853542,0,17.894486673606615,0.8390041902792802,1.0,0.8538418675328858,1.5,0.30000000000000004,8.4,stable,1.618,0.007899051199829778,0.005641755127216528,0.4000000000000003,0.40257179011332733,resonance,0.1,0.4,spiral_log,4.714285714285714,0.5376566108287532,0.3989857420585996,1.5,2.780762801299329,2.2013509840265364e-05
39.6,0.0014043677128509201,0.9980239846050591,-0.0003127443942526455,0.029227824862996292,8,0.0001389375000000026,0.050216439667941384,0.029030439314795837,2.146968455119363,4.67022866383318e-08,0.9933071490668444,0.7173666284432362,0.009707671252111274,6.196726178901761,0.022545480629113657,0,17.92358477438386,0.8390009749770854,1.0,0.853832997653462,1.5,0.30000000000000004,8.4,transitoire,1.618,0.008021982059430433,0.005737249780746461,0.4000000000000003,0.4026331407681796,resonance,0.1,0.4,spiral_log,4.714285714285714,0.5378145531945778,0.39906255713102634,1.5,2.780749496480193,2.550865725640845e-05
39.7,0.001419097548724244,0.998052963140965,-0.0003133920977653007,0.029249389312301276,8,0.00014187919999999465,0.04896315648252874,0.02905272930276278,2.1537419116304877,4.701044148900952e-08,0.9933071490667856,0.7093592749949638,0.009651194838516607,6.196726178901761,-0.012532831854126444,0,17.936495513068625,0.8389979811734583,1.0,0.8538244829901962,1.5,0.30000000000000004,8.4,stable,1.618,0.008148070868012166,0.005822498598255488,0.4000000000000003,0.4026817288433396,resonance,0.1,0.4,spiral_log,4.714285714285714,0.5378659144064505,0.39913404638645544,1.5,2.780736724485294,2.9435201014596548e-05
39.800000000000004,0.0014405634797244246,0.9980806562418932,-0.0003154040933137637,0.029226869940272477,8,0.0001561875000000157,0.0511874541550077,0.029029517586559455,2.1605706515607697,4.653125214999624e-08,0.9933071490668768,0.6975211727749911,0.00966293739995582,6.196726178901761,0.022242976724789615,0,17.949424864919266,0.8389952392443717,1.0,0.8538163803176444,1.5,0.30000000000000004,8.4,transitoire,1.618,0.00827534405440869,0.005917290792800945,0.4000000000000003,0.40275527877478223,resonance,0.1,0.4,spiral_log,4.714285714285714,0.5377016043409755,0.39920090697153815,1.5,2.7807245704764667,3.412065341659145e-05
39.900000000000006,0.0014580107016281426,0.9981068950311962,-0.00031569866652434196,0.029249832490174446,8,0.00014281250000003354,0.04979929930895883,0.029053103088349748,2.1674482051432964,4.689735955196098e-08,0.9933071490668074,0.6784065252664531,0.00974223124768126,6.196726178901761,-0.013881548460488724,0,17.955581106669772,0.838992705901264,1.0,0.8538087344910632,1.5,0.30000000000000004,8.4,stable,1.618,0.008405227299243015,0.005999182230305421,0.4000000000000003,0.40281338572452013,resonance,0.1,0.4,spiral_log,4.714285714285714,0.5375695523266348,0.39926336586263395,1.5,2.7807131017365947,3.921388822797194e-05
40.0,0.0014821717501556238,0.998131516113554,-0.0003174475698068189,0.0292258070403522,8,0.00014003750000002313,0.05196148872264466,0.02902850021905028,2.174368362315975,4.647756325434629e-08,0.9933071490668869,0.6589935100132935,0.00988473930127037,6.1223809635760285,0.021621894136858305,0,17.96174157276906,0.8389904156070633,1.0,0.8538016334681242,1.5,0.30000000000000004,8.4,stable,1.618,0.00853537225418213,0.006091888918536006,0.4000000000000003,0.40289866659507795,resonance,0.1,0.4,spiral_log,4.714285714285714,0.5372816798365474,0.3993219697225355,1.5,2.7807024502021864,4.50449966577672e-05
40.1,0.0015020438612001067,0.9981543623158545,-0.0003173775469121523,0.029250234135384193,8,0.00014734590000000657,0.050470208583798984,0.029053445039606947,2.181324386834464,4.662347869594763e-08,0.9933071490668592,0.6366614328860962,0.00996588915833791,6.1223809635760285,-0.014912801388456756,0,17.971562020391872,0.8389883286331732,1.0,0.8537950996738578,1.5,0.30000000000000004,8.4,stable,1.618,0.008667502655783043,0.0061691499174142085,0.4000000000000003,0.40296566265009987,resonance,0.1,0.4,spiral_log,4.714285714285714,0.5369355250456327,0.39937684578649074,1.5,2.7806926495107867,5.125033422696239e-05
40.2,0.0015284739922861905,0.9981752834012236,-0.00031885307447142313,0.02922462046311705,8,0.00013760000000000437,0.05254123763106867,0.029027375602869405,2.1883097563448013,4.58345555574622e-08,0.9933071490670091,0.6162134944020529,0.010111175856595852,6.1223809635760285,0.020710290472696832,0,17.981393212401407,0.8389864776442819,1.0,0.8537892492468637,1.5,0.30000000000000004,8.4,stable,1.618,0.008798920846842358,0.006258397093457274,0.4000000000000003,0.40306161598881607,adaptive,0.1,0.4,spiral_log,4.714285714285714,0.5367065700100936,0.3994284237660087,1.5,2.7806838738702955,5.8150144860055406e-05
40.300000000000004,0.001550980117879371,0.9981941367530429,-0.00031841451102180613,0.029232933708818434,8,0.00013777079999997,0.06425449987329361,0.0290326395718919,2.1953175733657835,4.6221115686097846e-08,0.9933071490669357,0.5954148881024478,0.010212095482607778,6.1223809635760285,0.11713262242224944,0,17.986589809492347,0.8389848344705552,1.0,0.853784090234812,1.5,0.30000000000000004,8.5,transitoire,1.618,0.008931637411879512,0.006275346317555318,0.4000000000000003,0.4031362030015188,adaptive,0.1,0.4,spiral_log,4.714285714285714,0.5361277658066596,0.39947675783813846,1.5,2.780676135352218,6.54232335560099e-05
40.400000000000006,0.0015769050461007061,0.998210788025917,-0.0003204524235190038,0.029232755172178868,6,0.00014036669999999417,0.03749403896696208,0.029032499935291212,2.2023406810684385,4.510170706126395e-08,0.9933071490671482,0.5747979723339354,0.01032437647070977,6.1223809635760285,-0.2676046090633153,0,17.991789411069934,0.8389834103938187,1.0,0.8537796813317341,1.5,0.30000000000000004,8.5,stable,1.618,0.009053824704872008,0.006350213887983488,0.4000000000000003,0.4032957404194912,adaptive,0.1,0.4,spiral_log,4.714285714285714,0.4593871444944169,0.3995221445557911,1.5,2.780669521997601,7.317807905465014e-05
40.5,0.0016029187088783066,0.998225111760704,-0.0003206342010821189,0.02923218423373775,8,0.0001401209000000403,0.03861514167871362,0.029032012702556426,2.2093723184804106,4.4854092386891115e-08,0.9933071490671953,0.5573630395188178,0.010436421653716629,6.049811659585977,0.011211027117515385,0,18.013721092363717,0.8389822051016999,1.0,0.8537761125447898,1.5,0.30000000000000004,8.5,stable,1.618,0.009175906841460538,0.006422906165650598,0.4000000000000003,0.4033817748239793,adaptive,0.1,0.4,spiral_log,4.714285714285714,0.4621451742859522,0.39956471491951606,1.5,2.780664168817185,8.139331605532957e-05
40.6,0.0016292493146230031,0.9982369919608645,-0.00032061953211570357,0.02923150571292271,8,0.000140208399999997,0.03852792140361077,0.029031420059262857,2.2164051526231647,4.472739735221889e-08,0.9933071490672194,0.5390431362296789,0.010547290147661368,6.049811659585977,-0.0008722027510284919,0,18.035706307597685,0.8389812193597899,1.0,0.8537733714086457,1.5,0.30000000000000004,8.5,stable,1.618,0.009297542374916751,0.006491972480468375,0.4000000000000003,0.4034701923153238,adaptive,0.1,0.4,spiral_log,4.714285714285714,0.3973453655230845,0.39960460143872156,1.5,2.7806600571129687,8.996813011247584e-05
40.7,0.001655672001462907,0.9982463226275589,-0.00032044867037492374,0.029230778318589775,8,0.00013931669999998065,0.038427517823666685,0.029030786333588854,2.223431869019947,4.4600881502330085e-08,0.9933071490672436,0.5233908534117037,0.010656367693069829,6.049811659585977,-0.0010040357994408472,0,18.059420935500775,0.8389804538664413,1.0,0.8537715154315891,1.5,0.30000000000000004,8.5,stable,1.618,0.00941818928476486,0.006557371360282801,0.4000000000000003,0.4035617576473788,adaptive,0.1,0.4,spiral_log,4.714285714285714,0.40010278516855174,0.39964179080022794,1.5,2.7806572731473835,9.889905741197629e-05
40.800000000000004,0.0016819396029742458,0.9982530082510864,-0.0003201220813359912,0.029230004344746624,8,0.00014096660000002538,0.0382749078958616,0.029030113686015907,2.2304450535548654,4.447454483722469e-08,0.9933071490672675,0.5070398250631223,0.010763079250112958,6.049811659585977,-0.001526099278050877,0,18.083198008866482,0.8389799089275699,1.0,0.8537705248782704,1.5,0.30000000000000004,8.5,stable,1.618,0.009537353042382134,0.006618913895315078,0.4000000000000003,0.4036555090416152,adaptive,0.1,0.4,spiral_log,4.714285714285714,0.34492347578106897,0.39967645019999337,1.5,2.780655787317406,0.00010807617099990678
40.900000000000006,0.0017077971073162594,0.9982569642564462,-0.00031964321987420764,0.02922918759292901,8,0.00014586670000000802,0.03806630436244417,0.029029405632317262,2.2374371967423476,4.4350931946726044e-08,0.9933071490672909,0.4928382315862762,0.010866842606918994,6.049811659585977,-0.0020860353341742993,0,18.0833847001909,0.838979584151534,1.0,0.8537704011606878,1.5,0.30000000000000004,8.5,stable,1.618,0.009654558006405899,0.006676438386913059,0.4000000000000003,0.4037507050459307,adaptive,0.1,0.4,spiral_log,4.714285714285714,0.3474249451274549,0.3997085237142987,1.5,2.7806556017410315,0.00011748210012410459
41.0,0.0017329847887563301,0.9982581174009852,-0.0003190162426465838,0.029228332975404198,8,0.00013832919999998695,0.03780165608920743,0.029028666657181863,2.244400702818293,4.4227491080680825e-08,0.9933071490673143,0.47798659851284714,0.010989403984755789,5.978975448561586,-0.0026464827323673806,0,18.083571395370175,0.8389794781379423,1.0,0.8537711113900623,1.5,0.30000000000000004,8.5,stable,1.618,0.009769349936767844,0.006729813391220502,0.4000000000000003,0.4038466181178631,adaptive,0.1,0.4,spiral_log,4.714285714285714,0.3046145823878947,0.39973812430311956,1.5,2.7806566670850934,0.00012699700025506732
41.1,0.0017572429450072296,0.9982564061223064,-0.000318245933343636,0.02922744648341886,8,0.00013948329999999843,0.03748139179816258,0.02902790218295469,2.2513278990538828,4.4104222239089065e-08,0.9933071490673377,0.4650082392653208,0.011145884530702616,5.978975448561586,-0.003202642910448486,0,18.09114539025641,0.8389795881690395,1.0,0.8537725944557589,1.5,0.30000000000000004,8.6,stable,1.618,0.009881298749790537,0.006778938943084745,0.4000000000000003,0.4039425466561135,adaptive,0.1,0.4,spiral_log,4.714285714285714,0.30560514733216865,0.3997651564977274,1.5,2.780658891683639,0.0001365960202569374
41.2,0.0017803169040230345,0.9982517808348026,-0.00031733766525005405,0.029226535104154888,8,0.00014447910000003894,0.037106339774888954,0.029027118492580346,2.2582110456246935,4.398112542195073e-08,0.9933071490673612,0.45147431295927554,0.011299037208717522,5.978975448561586,-0.003750520232736268,0,18.09872573227772,0.8389799116851758,1.0,0.853774802531092,1.5,0.30000000000000004,8.6,stable,1.618,0.009990001195802595,0.006823747330656012,0.4000000000000003,0.4040378278209234,adaptive,0.1,0.4,spiral_log,4.714285714285714,0.27858882375968747,0.3997896637891967,1.5,2.7806622037966378,0.0001461486987284558
41.300000000000004,0.0018019621304467368,0.9982442041734126,-0.00031629736191597315,0.029225606828572975,9,0.00014068339999999678,0.036677726866054,0.029026322739975262,2.2650423460295817,4.3908952316978024e-08,0.9933071490673748,0.43931904301704466,0.011448214802110895,5.978975448561586,-0.004286129088349536,0,18.103158008906217,0.8389804341380056,1.0,0.8537776128007106,1.5,0.30000000000000004,8.6,stable,1.618,0.010095083394322479,0.006864203487873097,0.4000000000000003,0.4041318487323169,adaptive,0.1,0.4,spiral_log,4.714285714285714,0.2762206323919442,0.3998115496806405,1.5,2.780666419201066,0.000155621473952138
41.400000000000006,0.0018219492762081208,0.9982336511834013,-0.00031513145709371744,0.029224670529826118,9,0.0001403999999999961,0.0361970842046742,0.029025522840380114,2.2718139580453287,4.3836838478740446e-08,0.9933071490673886,0.4266325816305429,0.011592783331370695,5.978975448561586,-0.004806426613798015,0,18.107592456945955,0.8389811615670916,1.0,0.8537809660946902,1.5,0.30000000000000004,8.6,stable,1.618,0.010196203179228097,0.0069003049118538246,0.4000000000000003,0.40422405542870327,adaptive,0.1,0.4,spiral_log,4.714285714285714,0.24481303063049864,0.39983081591548686,1.5,2.7806714491420355,0.0001648822570600155
41.5,0.0018400689996771343,0.9982201094552065,-0.00031384685264969835,0.029223735823209872,9,0.00013982500000002672,0.035666210841904133,0.029024727345093204,2.2785180052014606,4.392385264712846e-08,0.9933071490673722,0.4150807849226722,0.011732127371969797,5.909793252619439,-0.005308733627700651,0,18.115219246620523,0.8389820683333393,1.0,0.8537846873655658,1.5,0.30000000000000004,8.6,stable,1.618,0.010293052196043238,0.006932081152253916,0.4000000000000003,0.4043139593632209,adaptive,0.1,0.4,spiral_log,4.714285714285714,0.24378058200518188,0.3998472939287157,1.5,2.7806770310483486,0.00017389802109412912
41.6,0.0018561363863972987,0.9982035792036206,-0.00031245087572333644,0.02922281291387411,9,0.00013900840000000692,0.03508713867913763,0.029023945306285336,2.2851465887559876,4.4107345847563196e-08,0.9933071490673371,0.40302740187166075,0.011865655314021655,5.909793252619439,-0.005790721627665016,0,18.12285246370184,0.8389831568208763,1.0,0.8537887153358527,1.5,0.30000000000000004,8.700000000000001,stable,1.618,0.0103853577068736,0.00695959289118224,0.4000000000000003,0.40440114121803,adaptive,0.1,0.4,spiral_log,4.714285714285714,0.20740272164342802,0.3998609318557151,1.5,2.780683073003779,0.0001825359414652772
41.7,0.0018699948185152832,0.9981840732908223,-0.00031095123558197527,0.029221912422891013,9,0.00013983330000000294,0.03447673818171767,0.029023186122821464,2.2916918001494375,4.520356359469607e-08,0.993307149067129,0.3917140430079688,0.011992804484402837,5.909793252619439,-0.006104004974199634,0,18.136571897554536,0.8389843918302474,1.0,0.8537928404763891,1.5,0.30000000000000004,8.700000000000001,stable,1.618,0.010472884065979526,0.006982930633836681,0.4000000000000003,0.404485252074509,adaptive,0.1,0.4,spiral_log,4.714285714285714,0.2094892614188299,0.3998715371014587,1.5,2.780689260714584,0.00019076575793155554
41.800000000000004,0.0018815191607721572,0.9981616171930148,-0.000309355980403493,0.029221045195958476,9,0.00014222500000000694,0.03383168956947915,0.029022459370844307,2.2981457339113787,4.5751545471892625e-08,0.9933071490670249,0.38099335346982793,0.01211304604692516,5.909793252619439,-0.006450486122385191,0,18.150312119024715,0.8389857708789703,1.0,0.8537970129514341,1.5,0.30000000000000004,8.700000000000001,stable,1.618,0.010555433835936347,0.007002213043730993,0.4000000000000003,0.4045660121548301,adaptive,0.1,0.4,spiral_log,4.714285714285714,0.1892210093953323,0.39987896235190645,1.5,2.780695519427151,0.0001984905088002758
41.900000000000006,0.0018906181589122928,0.998136248910674,-0.00030767345426041434,0.02922022209977034,9,0.00014130839999997312,0.033144818960201536,0.029021774623543002,2.3045005009903705,4.620412070647918e-08,0.9933071490669391,0.3696038403629948,0.012225889599475797,5.909793252619439,-0.006868706092776136,0,18.151879346698575,0.8389872533608946,1.0,0.8538010124112744,1.5,0.30000000000000004,8.700000000000001,stable,1.618,0.01063284852281839,0.007017584963745027,0.4000000000000003,0.404643207471548,adaptive,0.1,0.4,spiral_log,4.714285714285714,0.2076148217071729,0.3998829487527103,1.5,2.7807015186169117,0.00020561481619689166
42.0,0.0018972359789696958,0.9981080188226754,-0.00030591225452215924,0.02921945381167113,9,0.00014174159999997827,0.03241816841099516,0.029021141265057254,2.310748242475069,4.664509457002462e-08,0.9933071490668551,0.3592414275138818,0.012330887392651455,5.842233069765133,-0.007266505492063771,0,18.153446845047082,0.8389888299500292,1.0,0.8538048155090115,1.5,0.30000000000000004,8.8,stable,1.618,0.010705008917670495,0.007029215170103018,0.4000000000000003,0.4047166848066618,adaptive,0.1,0.4,spiral_log,4.714285714285714,0.21351908869457728,0.3998833082831447,1.5,2.7807072232635175,0.000212121622148279
42.1,0.0019013528508958922,0.998076989484806,-0.00030408118984074717,0.02921875060857615,9,0.00014142089999999997,0.03165582678282361,0.029020568303800766,2.3168811436710994,4.725006824155292e-08,0.9933071490667403,0.3482259092135399,0.012427638102126024,5.842233069765133,-0.007623416281715492,0,18.161125301360006,0.8389904523977778,1.0,0.853808216635788,1.5,0.30000000000000004,8.8,stable,1.618,0.010771835040426113,0.0070372939105820265,0.4000000000000003,0.40478634548069853,adaptive,0.1,0.4,spiral_log,4.714285714285714,0.23458370274568846,0.39987971765488645,1.5,2.780712324953682,0.00021790284614416755
42.2,0.001902984815210233,0.9980432353734447,-0.0003021892388420784,0.02921812216125682,9,0.0001410833,0.030859388876219668,0.02902006419060832,2.322891448495219,4.758803621460498e-08,0.9933071490666762,0.3381941487657134,0.012515790096538425,5.842233069765133,-0.007964379066039418,0,18.16881025601349,0.8389921029487795,1.0,0.8538112188900991,1.5,0.30000000000000004,8.8,stable,1.618,0.010833285691115673,0.007042030280686652,0.4000000000000003,0.4048521383701928,adaptive,0.1,0.4,spiral_log,4.714285714285714,0.39299239975177036,0.399871904100661,1.5,2.780716828335149,0.00022296322293408538
42.300000000000004,0.0019021826048035418,0.9980068425754377,-0.0003002455096111888,0.02921757733995972,9,0.00014555410000003378,0.03002875422306612,0.029019636647008983,2.328771474145409,4.77621703101689e-08,0.9933071490666431,0.3275475850903469,0.012595044153710946,5.842233069765133,-0.008306346531535488,0,18.170963892494544,0.8389937251296029,1.0,0.8538137073417251,1.5,0.30000000000000004,8.8,stable,1.618,0.01088935762141921,0.0070436494922019015,0.4000000000000003,0.4049140525966498,adaptive,0.1,0.4,spiral_log,4.714285714285714,0.4085903580682897,0.3998594609986655,1.5,2.7807205610125876,0.00022720415025766992
42.400000000000006,0.0018990297240679172,0.9979679084254663,-0.00029825920003630365,0.02921712403695234,9,0.0001400416000000071,0.029243803536493432,0.029019292508609195,2.334513626002722,4.7877755026536277e-08,0.9933071490666209,0.31787282094764163,0.012665155590096344,5.842233069765133,-0.007849506865726871,0,18.173118039597906,0.8389952915012336,1.0,0.8538156503150738,1.5,0.30000000000000004,8.9,stable,1.618,0.010940084347115554,0.007042390087543801,0.4000000000000003,0.40497211025172364,adaptive,0.1,0.4,spiral_log,4.714285714285714,0.40801147236652113,0.39984195120439675,1.5,2.7807234754726107,0.00023065470335374022
42.5,0.0018936398129252075,0.9979265410924507,-0.00029623955906259435,0.029216769010991253,9,0.00013908749999997917,0.02849395256565502,0.02901903758805059,2.3401104127181194,4.8934228837016974e-08,0.9933071490664205,0.30761801464320865,0.012725935781051825,5.776232082258757,-0.0074985097083841296,0,18.2011181347044,0.8389967367319684,1.0,0.8538170335490427,1.5,0.30000000000000004,8.9,stable,1.618,0.010985534628568586,0.007038501150829766,0.4000000000000003,0.40502635945207066,adaptive,0.1,0.4,spiral_log,4.714285714285714,0.4079870486500459,0.3998190011521294,1.5,2.780725550323564,0.0002332262489731972
42.6,0.001886153403277612,0.9978828591167938,-0.0002941958489013027,0.029216517757921775,9,0.0001388957999999718,0.027721782177949243,0.02901887656131576,2.3455544614351096,4.9654568005643554e-08,0.9933071490662835,0.2983457391300325,0.012777253062398176,5.776232082258757,-0.007721703877057763,0,18.229204644826588,0.8389980227346405,1.0,0.8538178683934726,1.5,0.30000000000000004,8.9,stable,1.618,0.011025810651915987,0.007032239562811168,0.4000000000000003,0.40507686794226466,adaptive,0.1,0.4,spiral_log,4.714285714285714,0.40770296452162524,0.3997900009235959,1.5,2.780726802590209,0.00023497445599416549
42.7,0.0018767341895072971,0.9978369909005169,-0.000292137308241459,0.0292163744106849,9,0.00014438750000000944,0.02692097049719035,0.029018812880328045,2.350838533096831,5.162784393690429e-08,0.9933071490659087,0.2885195353573012,0.012819033016301709,5.776232082258757,-0.008008116807588922,0,18.30798852937231,0.8389990749162839,1.0,0.8538181907357741,1.5,0.30000000000000004,9.0,stable,1.618,0.011061045947987232,0.007023867342007634,0.4000000000000003,0.40512371739242087,adaptive,0.1,0.4,spiral_log,4.714285714285714,0.4068161063013707,0.3997543114962764,1.5,2.7807272861036614,0.00023581969719320065
42.800000000000004,0.001865564942871915,0.9977890741525811,-0.0002900731165177848,0.029216341670974876,9,0.00014197910000000036,0.026092381251997247,0.02901884871387042,2.355955537784247,5.1680656465234e-08,0.9933071490658986,0.2797003347791055,0.012851258156425401,5.776232082258757,-0.00828589245193103,0,18.38745635403668,0.8389998442930248,1.0,0.8538180585899844,1.5,0.30000000000000004,9.0,stable,1.618,0.011091403089125346,0.00701364910883385,0.4000000000000003,0.40516699847375526,adaptive,0.1,0.4,spiral_log,4.714285714285714,0.40513462961873087,0.3997111955918388,1.5,2.7807270878849764,0.00023584544946069543
42.900000000000006,0.00185284320224628,0.9977392552919228,-0.0002880123592971836,0.02921642077371121,8,0.0001379333000000038,0.025236841175661003,0.029018984917879864,2.36089855003047,5.162412540683067e-08,0.9933071490659093,0.2703367927227976,0.01287396703819367,5.776232082258757,-0.008555400763362447,0,18.47814350417931,0.8390002474719049,1.0,0.8538175487143369,1.5,0.30000000000000004,9.0,stable,1.618,0.011117071206022127,0.007001849703492482,0.4000000000000003,0.40520680674299625,adaptive,0.1,0.4,spiral_log,4.714285714285714,0.4023622731254582,0.39965979772277904,1.5,2.780726323071505,0.00023497890020188268
43.0,0.001838919515190733,0.9976876888109645,-0.000285963994855389,0.029213950019753698,8,0.00013899159999999355,0.027033824967933075,0.029016593918069645,2.36566083124404,5.156762528369234e-08,0.9933071490659201,0.2620468195528395,0.012889121610623838,5.711745161276652,0.01796983792272073,0,18.569729628245625,0.8390002263182331,1.0,0.8538167520070512,1.5,0.30000000000000004,9.1,stable,1.618,0.011138263367444997,0.00698284976878612,0.4000000000000003,0.40524321726276674,adaptive,0.1,0.4,spiral_log,4.714285714285714,0.39803129729934805,0.39959912173825346,1.5,2.7807251280105767,0.0002333346839594298
43.1,0.0018237022582312979,0.9976345366025678,-0.0002840092927076349,0.029214113209254457,8,0.00014443750000001643,0.023550648439691183,0.029016798150141847,2.370235812311928,5.1511156095819015e-08,0.9933071490659308,0.25317356776539174,0.012892924200350745,5.711745161276652,-0.03483176528241892,0,18.66694030866971,0.8389996905146362,1.0,0.8538157697629316,1.5,0.30000000000000004,9.1,stable,1.618,0.011154262123290095,0.006968458722680826,0.4000000000000003,0.4052824512645882,adaptive,0.1,0.4,spiral_log,4.714285714285714,0.38416465120325266,0.39952800006511546,1.5,2.7807236546443974,0.00023084026589963606
43.2,0.0018075334405232596,0.9975799672536088,-0.0002820124939142414,0.029214383456773706,8,0.00014157080000001265,0.0225351522830073,0.02901709627211037,2.374617166208428,5.14547178432107e-08,0.9933071490659415,0.24533416415646267,0.012887659248138847,5.711745161276652,-0.010154961566838823,0,18.765174121500934,0.8389985757657361,1.0,0.853814708524908,1.5,0.30000000000000004,9.1,stable,1.618,0.011166332532290841,0.00695331109954888,0.4000000000000003,0.4053116755005977,adaptive,0.1,0.4,spiral_log,4.714285714285714,0.3745551336455367,0.3994450696719321,1.5,2.780722062787362,0.00022763573436052826
43.300000000000004,0.0017906668253756268,0.9975241553085366,-0.00028005256218893276,0.029214756492244826,8,0.00013947089999999385,0.02160650219472069,0.029017485656487936,2.3787987725044175,5.1113334444661265e-08,0.9933071490660064,0.2368590425342411,0.012873570175895665,5.711745161276652,-0.009286500882866103,0,18.873628376035544,0.838996791495155,1.0,0.8538136745517246,1.5,0.30000000000000004,9.200000000000001,stable,1.618,0.011174745014968767,0.006937608061208575,0.4000000000000003,0.40533781759169035,adaptive,0.1,0.4,spiral_log,4.714285714285714,0.3678448208196125,0.39934871249051074,1.5,2.780720511827587,0.00022365304908183333
43.400000000000006,0.001773309964390513,0.9974672805064532,-0.000278138704071504,0.029215227138776355,8,0.00014097089999998147,0.020679152787531133,0.02901796147267014,2.3827747528691257,5.077308729609387e-08,0.993307149066071,0.22941917476587878,0.012850943850923394,5.711745161276652,-0.009273494071895573,0,18.983343551612066,0.8389942757494421,1.0,0.8538127692211189,1.5,0.30000000000000004,9.200000000000001,stable,1.618,0.011179775497775438,0.006921585774425818,0.4000000000000003,0.40536100634507843,adaptive,0.1,0.4,spiral_log,4.714285714285714,0.3627307916966666,0.39923700944605095,1.5,2.7807191538316784,0.00021906250920519896
43.5,0.0017556608953443625,0.997409526995409,-0.00027627881632900626,0.02921578904908389,8,0.00013921249999997442,0.01994598421405041,0.029018517827269313,2.3865394815957783,5.0433976397508544e-08,0.9933071490661355,0.2212203302805203,0.012820108472440833,5.648682256656471,-0.00733168573480724,0,19.098532034483224,0.8389909465874217,1.0,0.8538120848183822,1.5,0.30000000000000004,9.200000000000001,stable,1.618,0.011181710526299992,0.006905470878807283,0.4000000000000003,0.4053813157995757,adaptive,0.1,0.4,spiral_log,4.714285714285714,0.35738808583096526,0.39910766781991647,1.5,2.780718127227573,0.00021379382355397287
43.6,0.0017379056409883068,0.9973510825277351,-0.0002744804869424389,0.02921643494982407,8,0.0001395500000000105,0.019186804795543303,0.029019148012157055,2.3900875991268515,5.009600174890527e-08,0.9933071490661997,0.21399451872969694,0.012781429892407308,5.648682256656471,-0.007591794185071062,0,19.215126949147823,0.8389867555276455,1.0,0.8538117010129908,1.5,0.30000000000000004,9.3,stable,1.618,0.011180844661861011,0.006889479141484811,0.4000000000000003,0.40539881571996894,adaptive,0.1,0.4,spiral_log,4.714285714285714,0.1,0.3989579305113805,1.5,2.780717551519486,0.00020804826415048278
43.7,0.0017202158548061458,0.9972921376403634,-0.0002727509840381452,0.029217156800052983,8,0.00013822920000001738,0.018398610044795424,0.029019844648243136,2.3934140250957956,4.936034198189982e-08,0.9933071490663394,0.20578482919811603,0.012735307871297188,5.648682256656471,-0.007881947507478795,0,19.34403564901441,0.8389816410139851,1.0,0.8538116821604963,1.5,0.30000000000000004,9.3,stable,1.618,0.011177477920767153,0.006873814719420288,0.4000000000000003,0.40541357264693084,adaptive,0.1,0.4,spiral_log,4.714285714285714,0.1,0.3987844584718812,1.5,2.7807175232407446,0.00020175157403677006
43.800000000000004,0.0017027469568624929,0.9972328848241675,-0.0002710972343696172,0.0292179459551678,8,0.00013814999999999243,0.017582481231969833,0.029020599833560444,2.396513970825282,4.863012382550735e-08,0.9933071490664781,0.19839761227420946,0.01268217224661645,5.648682256656471,-0.008161288128255909,0,19.474685652756314,0.8389755798148909,1.0,0.8538120755065071,1.5,0.30000000000000004,9.3,stable,1.618,0.011171913350292642,0.006858669608511827,0.4000000000000003,0.40542565079793286,adaptive,0.1,0.4,spiral_log,4.714285714285714,0.1,0.3985831769156465,1.5,2.7807181132597605,0.00019513875206344082
